file,stage,reason
S2:azure.com/apimanagement-apimreports/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-2017-03-01-swagger.yaml
S2:azure.com/apimanagement-apimreports/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimreports/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimreports/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimreports/2019-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimsubscriptions/2016-10-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimsubscriptions/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-2017-03-01-swagger.yaml
S2:azure.com/apimanagement-apimsubscriptions/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimsubscriptions/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimsubscriptions/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimsubscriptions/2019-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtags/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtags/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtags/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtags/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtags/2019-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtenant/2016-10-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtenant/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-2017-03-01-swagger.yaml
S2:azure.com/apimanagement-apimtenant/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtenant/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtenant/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimtenant/2019-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimusers/2016-10-10/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimusers/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimusers/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimusers/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimusers/2019-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimusers/2019-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimversionsets/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimversionsets/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement-apimversionsets/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement/2016-07-07/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement/2017-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/apimanagement/2018-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-apimanagement-apimapis-2019-01-01-swagger.yaml
S2:azure.com/appconfiguration/2019-02-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-appconfiguration-2019-02-01-preview-swagger.yaml
S2:azure.com/appconfiguration/2019-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-appconfiguration-2019-02-01-preview-swagger.yaml
S2:azure.com/appconfiguration/2019-11-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-appconfiguration-2019-02-01-preview-swagger.yaml
S2:azure.com/applicationinsights-QueryPackQueries_API/2019-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-QueryPackQueries_API-2019-09-01-preview-swagger.yaml
S2:azure.com/applicationinsights-QueryPacks_API/2019-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-QueryPackQueries_API-2019-09-01-preview-swagger.yaml
S2:azure.com/applicationinsights-analyticsItems_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentAnnotations_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentApiKeys_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentContinuousExport_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentFeaturesAndPricing_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentFeaturesAndPricing_API/2017-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentProactiveDetection_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentProactiveDetection_API/2018-05-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-componentWorkItemConfigs_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-components_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-eaSubscriptionMigration_API/2017-10-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-favorites_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-swagger/2018-04-20/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-swagger-2018-04-20-swagger.yaml
S2:azure.com/applicationinsights-webTests_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-workbookTemplates_API/2019-10-17-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-workbooks_API/2015-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/applicationinsights-workbooks_API/2018-06-17-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-applicationinsights-componentProactiveDetection_API-2018-05-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-DenyAssignmentGetCalls/2018-07-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RACalls/2017-10-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleAssignmentsCalls/2015-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleAssignmentsCalls/2017-10-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleAssignmentsCalls/2018-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleAssignmentsCalls/2018-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleBasedCalls/2018-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleDefinitionsCalls/2015-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization-authorization-RoleDefinitionsCalls/2018-01-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/authorization/2015-07-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-authorization-authorization-RoleAssignmentsCalls-2018-09-01-preview-swagger.yaml
S2:azure.com/automation-account/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-certificate/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-connectionType/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-connection/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-credential/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscCompilationJob/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscCompilationJob/2018-01-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscConfiguration/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscNodeConfiguration/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscNodeConfiguration/2018-01-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscNode/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-dscNode/2018-01-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-hybridRunbookWorkerGroup/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-jobSchedule/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-job/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-job/2017-05-15-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-module/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-python2package/2018-06-30/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-runbook/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-runbook/2018-06-30/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-schedule/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-softwareUpdateConfiguration/2017-05-15-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-softwareUpdateConfiguration-2017-05-15-preview-swagger.yaml
S2:azure.com/automation-sourceControlSyncJob/2017-05-15-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-sourceControl/2017-05-15-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-variable/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-watcher/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-python2package-2018-06-30-swagger.yaml
S2:azure.com/automation-webhook/2015-10-31/swagger.yaml,e_cross_source,already_in_S1:azure.com-automation-webhook-2015-10-31-swagger.yaml
S2:azure.com/azsadmin-AcquiredPlan/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml
S2:azure.com/azsadmin-Activation/2016-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Activation-2016-01-01-swagger.yaml
S2:azure.com/azsadmin-Alert/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Alert-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-BackupLocations/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-BackupLocations-2018-09-01-swagger.yaml
S2:azure.com/azsadmin-BackupLocations/2018-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-BackupLocations-2018-09-01-swagger.yaml
S2:azure.com/azsadmin-Backups/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-BackupLocations-2018-09-01-swagger.yaml
S2:azure.com/azsadmin-Backups/2018-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-BackupLocations-2018-09-01-swagger.yaml
S2:azure.com/azsadmin-Commerce/2015-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Commerce-2015-06-01-preview-swagger.yaml
S2:azure.com/azsadmin-DirectoryTenant/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml
S2:azure.com/azsadmin-DiskMigrationJobs/2018-07-30-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-DiskMigrationJobs-2018-07-30-preview-swagger.yaml
S2:azure.com/azsadmin-DownloadedProduct/2016-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Activation-2016-01-01-swagger.yaml
S2:azure.com/azsadmin-GalleryItem/2015-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-GalleryItem-2015-04-01-swagger.yaml
S2:azure.com/azsadmin-InfraRoleInstance/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-InfraRole/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-IpPool/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-Location/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml
S2:azure.com/azsadmin-Network/2015-06-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Network-2015-06-15-swagger.yaml
S2:azure.com/azsadmin-OfferDelegation/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml
S2:azure.com/azsadmin-Offer/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/azsadmin-Plan/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-AcquiredPlan-2015-11-01-swagger.yaml
S2:azure.com/azsadmin-PlatformImages/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2018-02-09-swagger.yaml
S2:azure.com/azsadmin-ProductDeployment/2019-01-01/swagger.yaml,d_dedup,duplicate_of:azure.com/azsadmin-FileContainer/2019-01-01/swagger.yaml
S2:azure.com/azsadmin-ProductPackage/2019-01-01/swagger.yaml,d_dedup,duplicate_of:azure.com/azsadmin-FileContainer/2019-01-01/swagger.yaml
S2:azure.com/azsadmin-ProductSecret/2019-01-01/swagger.yaml,d_dedup,duplicate_of:azure.com/azsadmin-FileContainer/2019-01-01/swagger.yaml
S2:azure.com/azsadmin-Product/2016-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Activation-2016-01-01-swagger.yaml
S2:azure.com/azsadmin-Quotas/2015-06-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Network-2015-06-15-swagger.yaml
S2:azure.com/azsadmin-Quotas/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2018-02-09-swagger.yaml
S2:azure.com/azsadmin-Quotas/2018-02-09/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2018-02-09-swagger.yaml
S2:azure.com/azsadmin-ScaleUnitNode/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-ScaleUnit/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-Subscriptions/2015-11-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-resources-subscriptions-2019-06-01-swagger.yaml
S2:azure.com/azsadmin-UpdateRuns/2016-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-UpdateRuns-2016-05-01-swagger.yaml
S2:azure.com/azsadmin-VMExtensions/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2018-02-09-swagger.yaml
S2:azure.com/azsadmin-blobServices/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-containers/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-farms/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-queueServices/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-shares/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-storageaccounts/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-storageaccounts/2019-08-08-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azsadmin-tableServices/2015-12-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azsadmin-Quotas-2019-08-08-preview-swagger.yaml
S2:azure.com/azure-kusto/2017-09-07-privatepreview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azure-kusto-2019-09-07-swagger.yaml
S2:azure.com/azure-kusto/2018-09-07-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azure-kusto-2019-09-07-swagger.yaml
S2:azure.com/azure-kusto/2019-01-21/swagger.yaml,e_cross_source,already_in_S1:azure.com-azure-kusto-2019-09-07-swagger.yaml
S2:azure.com/azure-kusto/2019-05-15/swagger.yaml,e_cross_source,already_in_S1:azure.com-azure-kusto-2019-09-07-swagger.yaml
S2:azure.com/azure-kusto/2019-09-07/swagger.yaml,e_cross_source,already_in_S1:azure.com-azure-kusto-2019-09-07-swagger.yaml
S2:azure.com/azure-kusto/2019-11-09/swagger.yaml,e_cross_source,already_in_S1:azure.com-azure-kusto-2019-09-07-swagger.yaml
S2:azure.com/azureactivedirectory/2017-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azureactivedirectory-2017-04-01-swagger.yaml
S2:azure.com/azuredata/2017-03-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-azuredata-2017-03-01-preview-swagger.yaml
S2:azure.com/azurestack-CustomerSubscription/2017-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azurestack-CustomerSubscription-2017-06-01-swagger.yaml
S2:azure.com/azurestack-Product/2017-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azurestack-CustomerSubscription-2017-06-01-swagger.yaml
S2:azure.com/azurestack-Registration/2017-06-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-azurestack-Registration-2017-06-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2015-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2017-01-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2017-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2017-09-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2018-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2019-04-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchManagement/2019-08-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchManagement-2019-08-01-swagger.yaml
S2:azure.com/batch-BatchService/2018-12-01.8.0/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchService-2019-08-01.10.0-swagger.yaml
S2:azure.com/batch-BatchService/2019-06-01.9.0/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchService-2019-08-01.10.0-swagger.yaml
S2:azure.com/batch-BatchService/2019-08-01.10.0/swagger.yaml,e_cross_source,already_in_S1:azure.com-batch-BatchService-2019-08-01.10.0-swagger.yaml
S2:azure.com/batchai-BatchAI/2017-09-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-batchai-BatchAI-2018-05-01-swagger.yaml
S2:azure.com/batchai-BatchAI/2018-03-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batchai-BatchAI-2018-05-01-swagger.yaml
S2:azure.com/batchai-BatchAI/2018-05-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-batchai-BatchAI-2018-05-01-swagger.yaml
S2:azure.com/billing/2017-02-27-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-billing-2017-02-27-preview-swagger.yaml
S2:azure.com/billing/2017-04-24-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-billing-2019-10-01-preview-swagger.yaml
S2:azure.com/billing/2018-03-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-billing-2019-10-01-preview-swagger.yaml
S2:azure.com/billing/2018-11-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-billing-2019-10-01-preview-swagger.yaml
S2:azure.com/billing/2019-10-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-billing-2019-10-01-preview-swagger.yaml
S2:azure.com/blockchain/2018-06-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-blockchain-2018-06-01-preview-swagger.yaml
S2:azure.com/blueprint-blueprintAssignment/2017-11-11-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-blueprint-blueprintAssignment-2018-11-01-preview-swagger.yaml
S2:azure.com/blueprint-blueprintAssignment/2018-11-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-blueprint-blueprintAssignment-2018-11-01-preview-swagger.yaml
S2:azure.com/blueprint-blueprintDefinition/2017-11-11-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-blueprint-blueprintAssignment-2018-11-01-preview-swagger.yaml
S2:azure.com/blueprint-blueprintDefinition/2018-11-01-preview/swagger.yaml,e_cross_source,already_in_S1:azure.com-blueprint-blueprintAssignment-2018-11-01-preview-swagger.yaml
S2:azure.com/botservice/2017-12-01/swagger.yaml,e_cross_source,already_in_S1:azure.com-botservice-2018-07-12-swagger.yaml
S2:azure.com/botservice/2018-07-12/swagger.yaml,e_cross_source,already_in_S1:azure.com-botservice-2018-07-12-swagger.yaml
